"t1","t2","t3","t4","CF12_34","CF13_24","CF14_23"
"10","13","9","6",0.11607528889288768,0.8310614780970805,0.05286323301003189
"10","13","9","15",0.11607528889288768,0.8310614780970805,0.05286323301003189
"10","5","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"12","11","7","5",0.7547470392190385,0.12262648039048077,0.12262648039048077
"10","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"12","11","4","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"10","3","9","6",0.002099695529322729,0.9958006089413546,0.002099695529322729
"10","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"10","13","2","15",0.9490410430561655,0.025479478471917255,0.025479478471917255
"12","11","5","6",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"12","11","5","3",0.9932078063777315,0.0033960968111342157,0.0033960968111342157
"12","11","7","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"10","3","13","14",0.04952163937085331,0.9009567212582934,0.04952163937085331
"10","9","6","15",0.9879345308085405,0.006032734595729718,0.006032734595729718
"12","11","3","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","11","4","5",0.9989937715265312,0.0005031142367343607,0.0005031142367343607
"10","13","1","6",0.9490410430561655,0.025479478471917255,0.025479478471917255
"10","3","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","11","4","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"10","3","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"12","11","8","15",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","8","4","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","11","3","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","7","4","5",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"12","7","8","5",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","8","14",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","8","4","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"12","8","5","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","7","13","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"12","7","3","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"12","7","9","14",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","5","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"12","7","9","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","11","13","1",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","8","5","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","13","1",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","7","3","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","11","13","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","7","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","7","3","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","7","8","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","8","2",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","11","9","15",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","11","2","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"12","11","15","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"12","7","13","14",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","8","3","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"12","7","4","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","11","2","1",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","7","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"12","7","4","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"12","7","9","1",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","5","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","11","2","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","7","8","3",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","8","5","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"12","7","5","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","11","13","2",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","11","9","6",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","7","4","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","11","2","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"12","7","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","9","15",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","3","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","7","8","1",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","11","13","14",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","8","5","2",0.9815369035012123,0.009231548249393848,0.009231548249393848
"12","11","9","1",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","7","13","15",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","7","13","6",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","7","3","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","11","1","14",0.9668086210880907,0.016595689455954646,0.016595689455954646
"12","7","4","3",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","7","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"12","11","9","2",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","8","3","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","7","5","3",0.9815369035012123,0.009231548249393848,0.009231548249393848
"12","8","4","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","11","3","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","11","6","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"12","11","13","15",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","7","3","2",0.9964448018773475,0.0017775990613262279,0.0017775990613262279
"12","7","4","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","8","4","2",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","11","13","6",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","8","3","2",0.9964448018773475,0.0017775990613262279,0.0017775990613262279
"12","7","4","2",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","7","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","7","9","2",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","7","4","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","8","4","3",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","8","4","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","8","5","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"12","7","5","2",0.9815369035012123,0.009231548249393848,0.009231548249393848
"12","11","3","2",0.9986921157013848,0.0006539421493075732,0.0006539421493075732
"12","11","1","15",0.995508035333943,0.002245982333028489,0.002245982333028489
"12","7","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","8","5","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","11","3","14",0.9611054067635074,0.01944729661824627,0.01944729661824627
"12","8","5","3",0.9815369035012123,0.009231548249393848,0.009231548249393848
"12","11","6","15",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","8","5","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","11","1","6",0.9799882644509853,0.010005867774507342,0.010005867774507342
"12","7","4","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","5","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","7","8","9",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","8","4","5",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"12","7","8","4",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","8","4","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","8","15",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","8","4","9",0.016595689455954646,0.9668086210880907,0.016595689455954646
"12","7","8","13",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","7","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","7","5","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","11","3","6",0.9930349079676076,0.0034825460161961854,0.0034825460161961854
"12","11","9","14",0.7547470392190385,0.12262648039048077,0.12262648039048077
"12","7","5","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","7","13","2",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","7","3","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","4","3","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"12","5","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"12","3","13","6",0.0012811570822920855,0.9974376858354158,0.0012811570822920855
"12","3","9","2",0.0017775990613262279,0.9964448018773475,0.0017775990613262279
"12","5","2","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"12","4","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","3","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","4","5","3",0.05286323301003189,0.11607528889288768,0.8310614780970805
"12","3","13","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","4","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"12","8","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"12","3","13","1",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","4","3","13",0.0012376545693915308,0.0012376545693915308,0.997524690861217
"12","8","3","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","4","9","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"12","4","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","5","3","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"12","4","13","1",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","4","3","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"12","4","5","1",0.009284972372722532,0.009284972372722532,0.981430055254555
"12","8","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","3","2","1",0.01206850123958126,0.01206850123958126,0.9758629975208375
"12","4","5","15",0.009284972372722532,0.009284972372722532,0.981430055254555
"12","8","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"12","5","9","2",0.009231548249393848,0.9815369035012123,0.009231548249393848
"12","5","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","5","3","2",0.8633559579543222,0.06832202102283888,0.06832202102283888
"12","4","2","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"12","8","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","4","13","14",0.007154260612215719,0.9856914787755685,0.007154260612215719
"12","5","3","9",0.009231548249393848,0.009231548249393848,0.9815369035012123
"12","4","3","2",0.8608973507531161,0.06955132462344193,0.06955132462344193
"12","4","5","9",0.0013676062873540546,0.0013676062873540546,0.9972647874252919
"12","4","13","2",0.0012376545693915308,0.997524690861217,0.0012376545693915308
"12","5","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","8","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","8","3","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"12","5","2","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"12","8","3","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","8","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","8","3","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","8","9","2",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","4","2","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"12","5","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","5","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"12","5","2","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"12","5","13","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","4","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"12","4","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"12","4","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"12","3","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"12","4","9","2",0.009145099044331879,0.9817098019113363,0.009145099044331879
"12","4","5","2",0.05286323301003189,0.11607528889288768,0.8310614780970805
"12","8","9","1",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","4","5","14",0.00581166480582792,0.00581166480582792,0.9883766703883442
"12","8","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","8","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","5","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","5","13","1",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","5","6","15",0.025239171678515922,0.025239171678515922,0.9495216566429682
"12","5","2","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"12","3","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","5","13","2",0.0012493541970441725,0.9975012916059116,0.0012493541970441725
"12","3","13","14",0.007154260612215719,0.9856914787755685,0.007154260612215719
"12","4","13","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","8","9","15",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","5","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"12","5","9","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"12","4","13","6",0.0005031142367343607,0.9989937715265312,0.0005031142367343607
"12","5","3","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"12","5","3","13",0.0012493541970441725,0.0012493541970441725,0.9975012916059116
"12","8","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","4","2","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"12","4","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"12","8","9","14",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","3","13","2",0.00024057187244572192,0.9995188562551085,0.00024057187244572192
"12","8","9","6",0.016595689455954646,0.016595689455954646,0.9668086210880907
"12","8","13","6",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","4","3","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"12","4","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","4","5","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","3","9","6",0.009466541552598531,0.981066916894803,0.009466541552598531
"12","8","13","15",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","8","13","9",0.002245982333028489,0.995508035333943,0.002245982333028489
"12","5","13","14",0.007154260612215719,0.9856914787755685,0.007154260612215719
"12","5","13","15",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","8","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","5","3","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"12","4","3","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"12","4","3","9",0.009145099044331879,0.009145099044331879,0.9817098019113363
"12","5","3","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"12","8","13","1",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","4","13","15",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","8","13","2",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","4","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"12","5","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"12","4","5","13",0.00018508538425523333,0.00018508538425523333,0.9996298292314896
"12","8","13","14",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","3","13","15",0.003680953045321102,0.9926380939093578,0.003680953045321102
"12","4","2","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"12","5","13","6",0.0005031142367343607,0.9989937715265312,0.0005031142367343607
"11","8","4","5",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"12","13","9","1",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","8","15",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","8","2",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","3","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"11","7","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","13","1",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","7","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","9","14",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","13","6","15",0.9926380939093578,0.003680953045321102,0.003680953045321102
"11","7","9","1",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","4","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"12","3","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","7","4","5",0.9972647874252919,0.0013676062873540546,0.0013676062873540546
"12","2","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"11","7","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","4","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","8","4",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","3","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","7","13","14",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","13","15","14",0.9877895740741772,0.006105212962911393,0.006105212962911393
"11","7","3","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","8","1",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","3","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","7","5","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","13","9","2",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","2","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","7","3","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","9","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","2","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"11","8","4","3",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","3","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"11","7","3","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","5","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","13","2","14",0.9856914787755685,0.007154260612215719,0.007154260612215719
"12","9","1","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"12","3","6","15",0.0642703807330128,0.0642703807330128,0.8714592385339743
"12","1","6","15",0.11202340129702816,0.7759531974059437,0.11202340129702816
"11","7","13","6",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","7","4","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","8","5",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","9","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","6","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"12","13","2","6",0.9974376858354158,0.0012811570822920855,0.0012811570822920855
"12","13","1","14",0.9877895740741772,0.006105212962911393,0.006105212962911393
"12","2","6","14",0.040228219834076775,0.040228219834076775,0.9195435603318465
"11","7","5","2",0.9815369035012123,0.009231548249393848,0.009231548249393848
"11","7","13","15",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","7","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","1","6","14",0.12262648039048077,0.18583853627333657,0.6915349833361828
"12","9","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","9","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","13","9","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","9","2",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","3","2","15",0.01206850123958126,0.01206850123958126,0.9758629975208375
"12","13","1","15",0.998347498548889,0.0008262507255554528,0.0008262507255554528
"11","7","5","6",0.9925649213611982,0.003717539319400866,0.003717539319400866
"11","7","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","2","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"11","7","4","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","4","2",0.9817098019113363,0.009145099044331879,0.009145099044331879
"12","9","2","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","3","2",0.9964448018773475,0.0017775990613262279,0.0017775990613262279
"12","13","2","15",0.9926380939093578,0.003680953045321102,0.003680953045321102
"11","7","5","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","2","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","9","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"12","13","9","15",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","5","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","8","14",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","8","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","13","2","1",0.9926380939093578,0.003680953045321102,0.003680953045321102
"12","3","2","6",0.06565066981184597,0.06565066981184597,0.868698660376308
"11","7","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"11","7","9","6",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","13","9",0.045111761078870896,0.9097764778422582,0.045111761078870896
"12","13","9","6",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","5","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","7","8","13",0.045111761078870896,0.045111761078870896,0.9097764778422582
"11","7","4","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","7","5","3",0.9815369035012123,0.009231548249393848,0.009231548249393848
"12","9","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"12","3","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"12","9","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","4","3",0.9817098019113363,0.009145099044331879,0.009145099044331879
"11","7","1","15",0.9877895740741772,0.006105212962911393,0.006105212962911393
"11","7","13","2",0.12262648039048077,0.7547470392190385,0.12262648039048077
"12","3","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","7","8","9",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","7","8","3",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","7","4","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"12","2","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","7","6","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
"12","1","15","14",0.045111761078870896,0.045111761078870896,0.9097764778422582
"12","3","1","6",0.0642703807330128,0.8714592385339743,0.0642703807330128
"12","9","2","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","7","9","15",0.12262648039048077,0.12262648039048077,0.7547470392190385
"12","13","1","6",0.9926380939093578,0.003680953045321102,0.003680953045321102
"12","3","2","14",0.007553935660510663,0.007553935660510663,0.9848921286789787
"12","13","6","14",0.9856914787755685,0.007154260612215719,0.007154260612215719
"11","4","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"11","8","1","6",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","4","5","15",0.009284972372722532,0.009284972372722532,0.981430055254555
"11","8","9","15",0.016595689455954646,0.016595689455954646,0.9668086210880907
"11","5","3","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"11","8","13","14",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","5","9","15",0.027198768549407254,0.9456024629011854,0.027198768549407254
"11","4","3","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"11","4","3","9",0.009145099044331879,0.009145099044331879,0.9817098019113363
"11","8","9","1",0.016595689455954646,0.016595689455954646,0.9668086210880907
"11","8","15","14",0.9097764778422582,0.045111761078870896,0.045111761078870896
"11","5","13","6",0.0013676062873540546,0.9972647874252919,0.0013676062873540546
"11","5","2","6",0.12262648039048077,0.6915349833361828,0.18583853627333657
"11","5","3","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"11","8","5","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","5","3","15",0.06267496080243347,0.06267496080243347,0.8746500783951331
"11","5","3","13",0.0033960968111342157,0.0033960968111342157,0.9932078063777315
"11","8","3","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","4","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"11","8","6","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","4","1","6",0.025239171678515922,0.9495216566429682,0.025239171678515922
"11","5","9","2",0.009231548249393848,0.9815369035012123,0.009231548249393848
"11","8","5","3",0.9815369035012123,0.009231548249393848,0.009231548249393848
"11","4","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"11","5","2","14",0.03922961203118186,0.03922961203118186,0.9215407759376363
"11","4","5","2",0.05286323301003189,0.11607528889288768,0.8310614780970805
"11","5","9","14",0.05286323301003188,0.8942735339799363,0.05286323301003188
"11","5","13","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"11","8","4","14",0.8942735339799363,0.05286323301003188,0.05286323301003188
"11","4","3","1",0.062088038609938154,0.062088038609938154,0.8758239227801237
"11","8","5","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","4","13","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"11","4","15","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","4","2","6",0.11487500845931979,0.6837835114050218,0.20134148013565853
"11","4","1","15",0.7759531974059437,0.11202340129702816,0.11202340129702816
"11","4","1","14",0.18583853627333657,0.12262648039048077,0.6915349833361828
"11","4","6","14",0.015797742834777,0.015797742834777,0.968404514330446
"11","5","13","1",0.010005867774507342,0.9799882644509853,0.010005867774507342
"11","5","2","1",0.06267496080243347,0.06267496080243347,0.8746500783951331
"11","4","13","2",0.003364293925886303,0.9932714121482273,0.003364293925886303
"11","5","9","1",0.027198768549407254,0.9456024629011854,0.027198768549407254
"11","8","2","6",0.981066916894803,0.009466541552598531,0.009466541552598531
"11","4","13","15",0.010005867774507342,0.9799882644509853,0.010005867774507342
"11","8","13","9",0.006105212962911393,0.9877895740741772,0.006105212962911393
"11","8","3","2",0.9964448018773475,0.0017775990613262279,0.0017775990613262279
"11","4","5","3",0.05286323301003189,0.11607528889288768,0.8310614780970805
"11","5","13","9",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","4","5","14",0.00581166480582792,0.00581166480582792,0.9883766703883442
"11","8","4","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","8","4","2",0.9817098019113363,0.009145099044331879,0.009145099044331879
"11","4","9","2",0.009145099044331879,0.9817098019113363,0.009145099044331879
"11","4","13","14",0.01944729661824627,0.9611054067635074,0.01944729661824627
"11","8","3","1",0.9456024629011854,0.027198768549407254,0.027198768549407254
"11","5","9","6",0.003717539319400866,0.9925649213611982,0.003717539319400866
"11","8","13","15",0.12262648039048077,0.7547470392190385,0.12262648039048077
"11","4","5","1",0.009284972372722532,0.009284972372722532,0.981430055254555
"11","8","3","13",0.12262648039048077,0.12262648039048077,0.7547470392190385
"11","4","3","14",0.03886224475070344,0.03886224475070344,0.9222755104985931
"11","4","2","15",0.062088038609938154,0.062088038609938154,0.8758239227801237
"11","8","5","2",0.9815369035012123,0.009231548249393848,0.009231548249393848
"11","4","5","9",0.0013676062873540546,0.0013676062873540546,0.9972647874252919
"11","4","5","13",0.0005031142367343607,0.0005031142367343607,0.9989937715265312
"11","8","4","15",0.9456024629011854,0.027198768549407254,0.027198768549407254
