"comboName","Hmax","Nfail","FtolRel","FtolAbs","XtolAbs","XtolRel","LiktolAbs","Seed","Loglik","RunTime","TrueTopo"
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"16686","0.003808171259544657",20509.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"66010","9.175579935488521",28147.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"4595","0.05146310958276905",27507.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"59999","0.0017879831986975445",16956.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"52699","2594.8260882636605",11046.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"7071","0.003851112723695443",30974.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"35424","88.77520281788527",21118.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"88785","35.178944074073115",6072.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"64524","0.5099445394621615",20330.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"85463","134.34368666755628",4052.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"17839","0.4264220877755677",16830.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"8697","111.55764465124243",15427.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"83211","40.41338147921902",4514.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"31128","122.49988018481426",11357.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"5003","863.9286916106723",33427.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"98742","94.77602848542956",4680.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"6068","0.004620116601203193",21420.0,1
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"54086","34.758232205846966",13329.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"67060","37.113104961044684",9139.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"57108","34.86345123442809",5151.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"98652","92.09032611555806",11382.0,0
"31001.0e-50.0010.0010.0010.001",3,100,1.0e-5,0.001,0.001,0.001,0.001,"60284","34.51871790065464",11180.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"10602","0.0397595311689031",26353.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"72413","0.004640175415207546",37782.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"23663","8.420960856228758",10544.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"64407","0.5136510749014568",22446.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"73945","3.5032567716676812",38558.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"61417","0.21091241848270642",17874.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"87303","0.02340724223609976",5736.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"62232","0.004236864717792268",28255.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"88340","90.54048830845205",6860.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"26644","45.66698902474488",10420.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"34245","9.091590906901072",24207.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"20524","67.19862098967481",3514.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"83454","0.07020591533864477",20134.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"44216","16.230104360604397",24632.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"96046","0.0037089648530412214",36295.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"64107","28.925239211844",17588.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"24679","27.39172517174468",31436.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"4153","0.028092705933314675",28238.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"71663","27.35253773185449",14321.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"57727","0.5726547509390562",30394.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"30803","0.6142711848623519",29289.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"40987","0.19027587796363832",33802.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"46985","34.68770528458937",24041.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"1866","37.745201576477335",16338.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"60861","0.004283152876471529",20651.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"47986","81.55336349650943",11465.0,0
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"88025","0.6282314022161679",30473.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"99395","0.28940529609921684",23145.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"42395","0.5751979136605541",37960.0,1
"31001.0e-50.0010.0010.0010.1",3,100,1.0e-5,0.001,0.001,0.001,0.1,"24413","34.64361244426595",25691.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"17118","34.866308732512906",16704.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"87175","66.88408588312215",16746.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"34393","37.152039384038005",19954.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"71146","35.22251117847834",20530.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"1957","84.73115721229708",5066.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"22695","0.8550395114484092",5093.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"26710","34.866509693475884",23793.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"26917","0.010839382049534855",2792.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"82736","134.37587159643653",7491.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"47386","225.9319705793146",10031.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"87417","0.0011175562784134297",16861.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"54884","36.85112117340652",28801.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"80266","0.4878642279978579",4166.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"30162","34.86637738086238",16960.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"19610","34.86688369098913",21238.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"85074","37.17729223373686",16126.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"40523","37.1939285603065",17526.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"49408","0.017566082391567737",12619.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"3829","128.67220531518535",2553.0,0
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"29467","0.019014333372291716",14148.0,1
"31001.0e-50.0010.0010.00110.0",3,100,1.0e-5,0.001,0.001,0.001,10.0,"28956","35.663202088851236",16908.0,0
